FRAUD,PPSN,SCHEME_CODE,LOCATION_CODE,PAY_TYPE,REG_DATE,START_DATE,BIRTH_DATE,AGE_YEARS,OCC_CODE,MEANS_FROM_EMP,DELAY,WEEKLY_RATE,PAID_TO_DATE,SEX,MARITAL_STATUS,NO_DEP,FUEL_AMOUNT,APPOINTMENT_STATUS,BOOK_NUMBER,CARER_ID,PHOTO_VERIFIED,OPEN_CREDIT_LINES,DRIVING_STATUS,FREE_TRAVEL,EMPLOYER_NO,IBAN,MED_ASSESSMENT,MED_CONDITION_SATISFIED,MORT_OUTSTANDING,PAY_LOCATION_CODE,PREF_LANG,PHONE_NO,PRIORITY_CLAIM
0,4548846N,H2,F5,Exceptional,13/05/1998,24/05/1998,20/09/1972,44,S,43900,10,100,86500,Female,S,2,60,Missed,28132,42109,1,6,None,1,67960804,DCCD521757815407,1,1,183846,F5,1,3.54E+11,0
1,4106415I,F1,T4,Basic,18/09/2012,20/09/2012,17/11/1970,46,SS,5100,20,160,19520,Male,S,3,70,Up-to-Date,41955,0,1,10,Active,0,89147776,ABAB195986712938,3,0,221565,T4,1,3.54E+11,0
1,0384493D,F1,Z5,Supplement,15/10/2006,04/11/2006,30/03/1993,23,SS,18200,29,140,59920,Male,S,4,80,Up-to-Date,10502,0,1,5,Active,0,29238475,BDBC781359881088,1,0,0,Z5,1,3.54E+11,0
1,5795870D,H2,U4,Basic,29/08/2004,31/08/2004,24/04/1984,32,S,21200,20,120,64800,Male,D,4,80,Due,10461,0,0,4,Active,0,6222182,BDCC391079213272,1,1,0,U4,1,3.54E+11,0
0,5704958Y,H2,W3,Basic,19/08/1998,23/08/1998,11/03/1991,25,M,19200,17,180,153720,Female,M,4,100,Up-to-Date,29333,0,1,4,Active,0,77085342,ABBA825365622676,1,1,161605,W3,1,3.54E+11,0
0,1867163J,H1,P1,Supplement,24/08/2004,26/08/2004,02/12/1992,24,S,43100,19,100,54100,Male,D,4,80,Up-to-Date,48981,0,0,5,Active,1,13166374,AAAC395766896899,1,0,117383,P1,2,3.54E+11,0
1,5319042Y,F1,U3,Supplement,14/08/2013,31/08/2013,05/10/1975,41,M,900,12,220,15840,Male,D,4,80,Missed,24409,0,1,3,Active,0,45715373,AABA117002085568,3,0,0,U3,1,3.54E+11,0
0,9568304X,F1,K2,Basic,17/08/2013,24/08/2013,15/07/1997,19,SS,28000,13,130,9490,Male,D,2,60,Due,49995,0,1,3,None,0,47346169,DCAD587175008540,3,0,176174,K2,1,3.54E+11,0
0,8060885C,H1,L2,Supplement,20/02/2011,25/02/2011,01/08/1988,28,SS,36200,17,190,38190,Male,M,2,80,Missed,32595,0,0,4,None,0,20038331,CBAA626475196005,4,0,0,L2,1,3.54E+11,0
0,0189692S,F1,N3,Exceptional,09/02/2010,20/02/2010,30/06/1976,40,SS,29100,25,180,45720,Male,M,1,70,Due,10751,0,1,6,Active,1,29890052,DDCC190759875564,4,0,147416,N3,1,3.54E+11,0
1,3326583A,F1,I2,Basic,11/09/2010,30/09/2010,25/08/1990,26,SS,10300,29,150,33750,Female,S,5,90,Due,18916,0,1,2,Active,0,58143466,CBDC996984604379,2,0,147905,I2,1,3.54E+11,0
0,4837986N,F1,I2,Urgent,20/01/2011,08/02/2011,01/10/1979,37,P,49800,31,80,16320,Male,S,1,50,Up-to-Date,31003,0,1,3,Active,1,88726899,BABC929808154032,4,0,118970,I2,1,3.54E+11,0
1,0897349C,F1,D4,Basic,20/11/2010,28/11/2010,28/08/1959,57,P,38400,30,70,15190,Female,D,5,90,Up-to-Date,45296,0,0,4,None,0,56509677,DBBD460198498091,2,0,153509,D4,1,3.54E+11,0
1,6528042V,F1,F5,Basic,13/09/2002,02/10/2002,25/12/1985,31,S,22400,14,80,51280,Female,S,5,90,Up-to-Date,45931,0,1,4,Active,0,2536710,BACC105630509655,2,0,102254,E1,1,3.54E+11,0
1,3005158F,F1,M4,Basic,06/10/2011,22/10/2011,13/05/1983,33,SS,21800,37,180,30600,Female,S,6,100,Due,43740,0,1,4,Active,0,22966007,DBCB076221737775,1,0,0,V2,1,3.54E+11,0
1,4782990Q,H1,P5,Supplement,05/05/2012,13/05/2012,28/08/1970,46,S,22200,25,110,15290,Male,S,5,90,Missed,31197,0,1,7,None,0,25168652,DABC030574482968,4,0,0,W3,1,3.54E+11,0
1,3915172S,H1,M1,Basic,18/03/2000,27/03/2000,07/04/1974,42,M,6000,16,160,123040,Female,S,5,90,Due,35731,0,0,5,Active,0,61551883,BDAB237310800513,3,0,0,M1,1,3.54E+11,0
1,5022918H,H1,I5,Basic,07/05/2010,11/05/2010,11/04/1985,31,M,5700,38,170,41310,Female,S,7,110,Due,29762,0,1,7,Active,0,71017327,CDAA794637092671,1,0,0,I5,1,3.54E+11,0
0,1399097H,H2,J3,Supplement,20/11/2001,06/12/2001,10/10/1963,53,M,26000,22,160,109440,Female,M,2,80,Due,18417,0,1,5,Active,0,75184622,ADBB502867815821,1,1,0,J3,1,3.54E+11,1
1,5429726E,F1,J2,Basic,14/06/2010,27/06/2010,26/01/1993,23,P,30100,22,70,16590,Female,S,3,70,Due,10415,0,1,2,Active,0,61038492,CDAD038563622925,2,0,105621,J2,1,3.54E+11,0
0,1952253F,H1,V2,Basic,27/02/2007,17/03/2007,04/06/1953,63,SS,34800,1,170,69020,Male,M,2,80,Up-to-Date,36955,0,1,5,None,1,92377684,DADC064784597945,3,0,0,V2,1,3.54E+11,0
1,2027484U,H1,K5,Basic,18/09/2006,30/09/2006,25/03/1993,23,SS,11300,32,160,69280,Male,D,6,100,Missed,26585,0,1,8,Active,0,70961789,ACAD231525709772,1,0,0,K5,1,3.54E+11,0
0,4343659I,F1,O4,Supplement,02/09/2012,15/09/2012,05/12/1991,25,SS,32000,6,190,23370,Male,M,0,60,Up-to-Date,29744,0,1,5,Active,0,88222163,CADD806842793154,1,0,189016,O4,1,3.54E+11,0
0,9432109H,F1,D3,Exceptional,22/08/2012,30/08/2012,07/03/1969,47,SS,34000,16,160,20000,Female,M,3,90,Due,38848,0,1,6,Active,0,18659684,DACC245812447916,2,0,170891,D3,1,3.54E+11,0
1,6363302V,F1,C1,Basic,20/08/2008,24/08/2008,23/12/1985,31,M,300,29,180,59940,Male,S,6,100,Due,27373,0,1,7,Active,0,52533792,DABD078026315802,2,0,159218,C1,1,3.54E+11,0
1,0594653B,F1,H3,Basic,17/11/2012,25/11/2012,28/01/1979,37,SS,13700,19,170,19210,Female,D,3,70,Missed,22145,0,1,7,Active,0,69417770,BBAD993859782896,3,1,0,H3,1,3.54E+11,0
1,1486807D,H1,V3,Supplement,06/01/2003,13/01/2003,05/05/1982,34,M,11600,25,160,99680,Male,S,6,100,Due,27223,0,0,8,Active,0,422446,BCDC656398683753,2,0,163934,V3,1,3.54E+11,0
0,9676994K,F1,F4,Basic,23/05/2009,08/06/2009,18/09/1982,34,M,11400,21,170,49640,Female,M,2,80,Up-to-Date,14751,0,1,5,Active,0,98499063,CAAD910437130783,4,0,96236,F4,1,3.54E+11,0
0,5738294T,H2,V5,Urgent,14/04/2005,30/04/2005,29/09/1995,21,S,45900,13,110,55550,Male,M,3,90,Due,23240,0,1,3,Active,0,19120513,ACDC119590328403,1,1,0,V5,1,3.54E+11,0
0,3546051L,H1,O5,Basic,17/06/2012,05/07/2012,12/10/1984,32,S,45000,6,120,15840,Male,M,2,80,Missed,18071,0,1,0,None,0,1170337,ABAC972894129581,3,0,0,O5,1,3.54E+11,0
1,2100544W,F1,G3,Basic,13/04/2008,29/04/2008,22/01/1989,27,SS,11200,29,170,59330,Male,S,4,80,Due,24326,0,1,6,Active,0,38494681,ABBA267503487808,4,0,0,G3,1,3.54E+11,0
1,3142907M,H1,M1,Supplement,16/04/2011,19/04/2011,04/09/1963,53,SS,21100,26,170,32980,Male,S,6,100,Due,14511,0,1,9,Active,0,20742438,CDCD305579366800,1,0,136468,M1,1,3.54E+11,0
0,1085436M,F1,A3,Basic,19/03/2008,08/04/2008,19/04/1992,24,S,44300,11,80,28160,Female,S,1,50,Missed,48780,0,1,6,Active,0,63587147,CCCC728957066324,3,0,113078,A3,1,3.54E+11,0
0,5100796ZE,G1,S1,Supplement,28/06/1999,08/07/1999,23/07/1981,35,M,20900,15,190,153520,Female,M,5,110,Due,35422,0,1,7,None,0,68399666,DBDB847734015622,3,0,0,S1,1,3.54E+11,0
0,6956778F,G1,J2,Basic,04/04/1999,10/04/1999,11/08/1968,48,M,23800,12,160,131040,Male,D,2,60,Due,22605,0,1,4,Active,0,13133128,BDCD715450082152,1,0,153911,V3,1,3.54E+11,1
1,3293974B,F1,Q1,Basic,13/04/2008,24/04/2008,02/02/1962,54,P,32500,27,80,27920,Female,M,2,80,Missed,46530,0,1,4,Active,0,44016018,CDCD516664731323,2,0,0,Q1,1,3.54E+11,0
0,4846906A,H2,Q3,Supplement,21/03/2001,10/04/2001,08/04/1975,41,M,26600,32,190,135850,Female,D,4,80,Up-to-Date,40756,0,1,5,Active,1,60326573,CCDC097677812039,1,1,0,Q3,1,3.54E+11,0
1,0753760G,F1,Y2,Basic,16/02/2010,04/03/2010,02/07/1963,53,M,10100,45,200,50400,Female,S,7,110,Up-to-Date,35788,0,0,3,Active,0,67290958,BADA698335576636,3,0,0,Y2,1,3.54E+11,0
1,4283352H,F1,Q3,Basic,17/04/2013,07/05/2013,19/11/1968,48,SS,7400,32,170,14960,Female,S,3,70,Up-to-Date,23886,0,1,6,Active,0,11477171,AAAB313960822054,2,0,118525,Q3,2,3.54E+11,0
1,1338663R,F1,T4,Basic,04/08/2012,12/08/2012,30/10/1970,46,M,5600,21,160,20320,Female,S,4,80,Due,13225,0,1,6,None,0,50257051,ABAD216762466400,3,0,0,T4,1,3.54E+11,1
0,2772615Q,H1,Q4,Exceptional,14/02/2002,26/02/2002,15/09/1996,20,S,44500,9,80,53520,Female,S,1,50,Due,26108,0,1,4,None,0,46746828,ABDD695770151614,2,0,0,Q4,1,3.54E+11,1
1,6563787R,F1,W1,Basic,18/04/2011,04/05/2011,17/10/1991,25,M,3500,29,180,34560,Female,D,7,110,Up-to-Date,44771,0,1,3,None,0,13170571,DCCD051224639664,4,0,0,W1,1,3.54E+11,0
1,5542910M,F1,L5,Supplement,26/02/2003,12/03/2003,08/04/1965,51,M,8200,19,220,135300,Male,D,2,60,Up-to-Date,43191,0,1,5,Active,0,56845052,ACAA138385200496,3,0,0,L4,1,3.54E+11,0
1,6974233Q,F1,C2,Exceptional,28/05/2009,11/06/2009,26/01/1978,38,SS,15100,16,180,52380,Female,D,5,90,Due,16335,0,0,4,None,1,33762835,BDDC621259486526,4,0,0,C2,1,3.54E+11,0
1,7231945PU,F1,F5,Basic,10/04/2007,18/04/2007,03/04/1992,24,M,1700,19,210,84420,Female,S,4,80,Due,21268,0,0,2,None,0,53682909,DCBB049741038975,2,0,0,F5,1,3.54E+11,0
1,7680502A,F1,D3,Basic,12/05/2005,13/05/2005,18/06/1971,45,SS,7600,20,140,70420,Female,S,6,100,Up-to-Date,45227,0,1,3,Active,1,98994243,BDCB897010015252,2,0,0,D3,1,3.54E+11,0
0,1321623D,F1,U4,Urgent,18/05/2008,22/05/2008,18/09/1954,62,M,15400,7,150,51900,Female,S,1,50,Missed,43373,0,1,3,Active,0,26058233,DBDB568919549619,2,0,221653,U4,1,3.54E+11,0
1,9790111G,F1,C4,Supplement,14/12/2010,29/12/2010,08/09/1988,28,M,8300,17,190,40470,Male,D,3,70,Up-to-Date,40934,0,1,4,Active,0,75004098,ACBA036123796693,2,0,0,N5,1,3.54E+11,0
0,0623888P,H1,V3,Supplement,05/07/2012,08/07/2012,11/07/1966,50,P,53000,22,80,10560,Male,D,2,60,Due,40083,0,1,9,Active,0,11335843,AADC825197817270,1,0,238360,V3,1,3.54E+11,0
0,8626766C,H1,M3,Basic,07/10/2012,20/10/2012,06/05/1987,29,M,26600,4,180,21240,Male,D,3,70,Due,28929,0,1,6,Active,0,7229640,ABDB314430928419,3,0,0,M3,1,3.54E+11,0
0,8633796S,H1,R2,Basic,13/04/2013,29/04/2013,11/06/1995,21,SS,31500,28,150,13350,Male,M,2,80,Due,39906,30926,1,3,Active,1,26799150,DCDC517041626928,2,0,0,R2,1,3.54E+11,0
1,5988868N,F1,Q5,Supplement,30/06/2005,19/07/2005,09/05/1979,37,S,22900,20,80,39520,Female,S,4,80,Up-to-Date,23280,0,1,3,Active,0,54851343,DBAC657331729576,3,0,185067,Q5,1,3.54E+11,0
1,4296833JQ,F1,A5,Basic,10/06/2006,29/06/2006,06/02/1980,36,M,10700,37,180,80100,Male,S,5,90,Due,49517,0,1,3,None,0,10722894,DABC951103027111,2,0,0,A3,1,3.54E+11,0
0,4303346K,H1,S4,Exceptional,29/03/2000,13/04/2000,24/03/1976,40,M,21400,20,220,168740,Male,D,2,60,Due,37655,0,1,7,Active,0,56628519,CDAC430711099898,3,1,126892,S4,1,3.54E+11,0
1,2022253R,F1,B4,Basic,11/12/2000,22/12/2000,16/04/1961,55,SS,13100,29,180,132120,Male,S,3,70,Up-to-Date,25727,0,1,7,Active,0,77035827,BDAB335869176773,2,0,158011,B4,1,3.54E+11,0
1,4190030HG,H1,J2,Supplement,06/11/2011,22/11/2011,14/12/1973,43,S,18400,38,110,18260,Female,D,3,70,Up-to-Date,20784,0,1,6,Active,0,4287381,DDCB773929216503,3,1,178042,J2,1,3.54E+11,0
0,3444988O,F1,E3,Basic,29/11/2004,06/12/2004,12/09/1975,41,M,26000,26,180,95040,Female,S,2,60,Due,15698,30606,1,10,Active,1,95813329,ABAD430425740028,2,0,188045,E3,1,3.54E+11,0
1,5246180B,F1,E2,Basic,29/05/2001,04/06/2001,11/01/1977,39,M,5000,38,210,148680,Female,D,7,110,Missed,33926,0,1,7,Active,0,867629,DCAD526593428543,3,0,0,E2,1,3.54E+11,0
1,5716736T,F1,Y3,Basic,19/09/2011,06/10/2011,07/12/1975,41,M,700,14,160,27520,Male,S,2,60,Up-to-Date,20798,0,1,5,Active,0,77606147,DAAC594681386925,2,0,0,Y3,1,3.54E+11,0
1,6852750J,F1,V5,Basic,18/08/2000,07/09/2000,22/11/1986,30,SS,20300,18,150,112200,Female,D,2,60,Missed,12973,0,1,6,None,1,856752,BABC218592681905,1,0,125447,V5,1,3.54E+11,0
0,3779805K,G1,E3,Supplement,30/07/2010,05/08/2010,01/06/1981,35,M,23100,11,160,37120,Male,S,2,60,Due,45641,0,0,4,None,0,73898710,DBAA166210755153,3,0,0,E3,1,3.54E+11,0
0,7259859Z,H2,X3,Supplement,13/03/2007,27/03/2007,02/12/1982,34,SS,29700,30,180,72900,Female,S,2,60,Up-to-Date,34290,0,1,2,Active,0,94509238,CADA897932480849,1,1,0,X3,1,3.54E+11,0
1,6809864R,F1,T5,Basic,10/07/2013,15/07/2013,07/03/1949,67,SS,15500,27,140,11060,Female,S,6,100,Up-to-Date,18944,0,0,4,Active,1,75872125,ABCD784391814076,4,0,0,T5,1,3.54E+11,0
1,5636479J,F1,S4,Basic,27/06/2002,11/07/2002,12/04/1977,39,S,21500,17,120,78120,Female,D,4,80,Up-to-Date,11234,0,1,7,Active,1,56363505,BBBA558024483798,4,0,0,S4,1,3.54E+11,0
0,7041839P,H1,G4,Basic,28/10/2013,31/10/2013,12/05/1970,46,M,16900,9,180,11520,Male,M,2,80,Due,17341,0,1,4,Active,0,65750616,BDAD783175509198,3,0,0,G4,1,3.54E+11,0
0,1838700U,H2,S5,Exceptional,09/03/2012,30/03/2012,05/08/1981,35,M,21300,29,220,31900,Male,S,3,70,Up-to-Date,26713,0,1,3,Active,0,70105489,CCDD755240828130,1,1,117730,S5,1,3.54E+11,0
1,4663902D,F1,Q4,Basic,02/02/2001,12/02/2001,10/07/1958,58,SS,300,23,130,93990,Male,S,5,90,Up-to-Date,37089,0,1,7,Active,0,25445489,ABAC771750307167,3,0,0,F3,1,3.54E+11,0
0,9186048Y,F1,O2,Urgent,26/04/2013,08/05/2013,27/02/1946,70,P,47500,20,80,7040,Female,M,3,90,Missed,12364,0,1,4,Active,1,57908134,DBAD401965141407,3,0,129129,O2,1,3.54E+11,0
0,1672441U,F1,E3,Exceptional,13/11/2011,27/11/2011,21/01/1971,45,M,15000,19,160,26400,Male,S,4,80,Up-to-Date,30581,0,1,3,Active,0,39410729,BAAD557413693361,2,0,126058,E3,1,3.54E+11,0
1,5466943Z,F1,Q1,Basic,23/08/2006,11/09/2006,03/11/1988,28,S,24500,28,110,47850,Male,S,4,80,Missed,40800,0,1,3,Active,0,30320937,BACB082454696803,2,0,0,B2,1,3.54E+11,0
0,0584783I,F1,Q1,Exceptional,11/04/2011,22/04/2011,13/02/1996,20,SS,36500,8,160,31040,Male,D,2,60,Up-to-Date,25731,0,0,6,Active,0,5089978,BCAC625726697000,1,0,0,Q1,2,3.54E+11,0
1,2410972X,H1,L1,Supplement,18/01/2011,04/02/2011,11/08/1964,52,SS,8600,43,170,34680,Female,D,5,90,Up-to-Date,38095,0,1,6,Active,0,47175686,DDDD302938609357,4,0,0,L1,1,3.54E+11,1
1,3385473L,F1,K2,Exceptional,11/04/2008,21/04/2008,04/05/1995,21,M,4800,43,180,63000,Male,S,2,60,Due,46985,0,1,7,Active,0,69616871,BBCC860960030080,2,0,0,K2,1,3.54E+11,0
1,0812067P,F1,X3,Basic,18/04/2004,05/05/2004,08/07/1987,29,SS,7600,31,140,77840,Female,S,7,110,Up-to-Date,19486,0,1,7,None,1,22120889,ABCD787336428183,2,1,0,X3,1,3.54E+11,0
1,8774009F,H1,J4,Supplement,19/10/1998,23/10/1998,10/10/1985,31,S,21500,28,100,84600,Male,S,4,80,Missed,40433,0,1,4,Active,0,48507725,CBCB035981237556,2,0,0,J4,1,3.54E+11,0
0,5515356S,F1,A3,Basic,21/04/2013,06/05/2013,02/10/1972,44,SS,30100,9,150,13200,Female,M,3,90,Up-to-Date,11000,0,0,5,Active,1,24423868,ABBC335723600937,1,0,0,U4,1,3.54E+11,0
0,0294251H,F1,E3,Basic,17/02/2006,06/03/2006,28/12/1963,53,SS,29100,8,170,78200,Male,M,6,120,Up-to-Date,28091,0,1,6,Active,0,63262717,ABBD744018731800,4,0,171297,E3,1,3.54E+11,0
1,3744589N,F1,X4,Basic,18/02/2002,23/02/2002,21/09/1973,43,S,16600,26,80,53600,Female,S,4,80,Up-to-Date,49494,0,1,5,Active,0,90956874,BBBD503987188256,2,0,0,X4,1,3.54E+11,0
0,1256552V,H2,X2,Urgent,21/03/2004,02/04/2004,20/08/1992,24,SS,34000,16,140,78540,Female,D,1,50,Up-to-Date,21100,0,1,7,Active,1,73149954,ABDA878703744166,1,1,147952,X2,1,3.54E+11,0
1,3166629J,F1,E3,Basic,19/12/2008,07/01/2009,04/05/1979,37,M,2100,20,160,49920,Female,S,4,80,Up-to-Date,44063,0,1,8,Active,0,72836407,ADBC314304384176,2,0,101290,E3,1,3.54E+11,0
1,2990811M,F1,P1,Basic,03/09/2010,20/09/2010,08/02/1970,46,M,4700,19,210,47460,Female,S,4,80,Due,22544,0,1,5,Active,0,66679213,BDCA230636532000,2,0,0,P1,1,3.54E+11,0
1,5933379C,H1,N3,Basic,03/12/2005,06/12/2005,25/11/1987,29,SS,11300,52,190,90440,Male,D,8,120,Due,16459,0,1,5,None,0,98919485,BDCC556505426803,1,0,136755,N3,1,3.54E+11,0
0,7918623V,G1,M2,Basic,08/04/2010,19/04/2010,21/09/1989,27,M,16100,28,220,54120,Female,S,1,50,Up-to-Date,36623,0,1,3,Active,0,3303566,CDBB305505288162,2,0,154733,M2,1,3.54E+11,0
0,9273292G,H2,H4,Basic,23/07/2010,03/08/2010,09/02/1940,76,M,20500,18,180,41760,Male,D,2,60,Due,46934,0,1,4,Active,1,49824338,BABB893165135180,1,1,0,H4,1,3.54E+11,0
1,4620885I,F1,V5,Supplement,04/09/2003,13/09/2003,25/10/1980,36,M,8900,33,190,112290,Male,S,4,80,Due,17332,0,1,7,Active,0,53536105,BBBA184641209648,3,0,0,V5,1,3.54E+11,0
1,9795465Y,H1,H1,Basic,24/07/1997,25/07/1997,12/01/1968,48,SS,11600,33,140,127260,Male,D,4,80,Due,32510,0,1,2,Suspended,0,38808374,DDCC605983331613,3,0,172602,H1,1,3.54E+11,0
1,2938365R,F1,B1,Basic,09/07/2011,23/07/2011,25/01/1998,18,SS,20600,44,160,29120,Male,M,3,90,Due,32866,0,1,5,Active,0,83919380,DADB927656322172,1,0,0,G3,1,3.54E+11,0
1,1632899B,F1,D2,Exceptional,23/04/2012,12/05/2012,25/03/1983,33,S,6500,35,100,13900,Male,D,3,70,Due,23746,0,0,5,Active,0,18360360,CBCC230452092339,3,0,0,D2,1,3.54E+11,0
1,4745380V,F1,H2,Exceptional,27/10/2012,01/11/2012,08/10/1985,31,SS,900,26,170,19890,Female,S,6,100,Due,18411,0,0,6,Active,0,91066114,DBCC680887513816,4,0,0,H2,1,3.54E+11,0
1,4248215O,F1,X4,Supplement,09/10/2010,23/10/2010,16/07/1996,20,M,5100,28,210,46620,Male,M,3,90,Missed,32802,0,1,4,Active,0,53254784,BBCD124382309114,2,0,0,X4,1,3.54E+11,0
0,4025541G,H1,J4,Basic,10/09/2012,23/09/2012,03/04/1964,52,M,26900,11,200,24400,Male,M,2,80,Up-to-Date,18705,0,1,5,None,1,34859401,BCCD726517738291,3,0,157640,J4,1,3.54E+11,0
0,9973389B,H2,U5,Supplement,02/09/2007,15/09/2007,11/08/1974,42,M,19600,18,210,80430,Female,D,3,70,Up-to-Date,16368,0,1,4,Active,1,15630697,DCAA320194242670,1,1,0,U5,1,3.54E+11,0
0,8067925N,F1,C4,Supplement,20/06/2011,05/07/2011,18/07/1983,33,M,5400,9,190,34960,Female,S,3,70,Up-to-Date,26339,0,0,8,Active,0,93971464,ACCB597459665562,1,0,0,T2,1,3.54E+11,0
0,3442531H,H1,I2,Urgent,23/02/2013,02/03/2013,17/07/1959,57,S,43600,5,100,9700,Male,S,4,80,Due,47109,0,1,10,None,0,2979993,BADC540550978398,1,0,160888,I2,1,3.54E+11,0
1,4348176E,F1,Y3,Basic,08/03/2010,14/03/2010,16/11/1985,31,M,7300,31,180,45180,Male,D,2,60,Up-to-Date,10796,0,1,3,Active,0,80549422,BBBA988190621778,1,0,0,A3,1,3.54E+11,0
0,4641403D,H2,Z2,Urgent,21/03/2012,30/03/2012,23/11/1976,40,SS,27800,19,150,21750,Male,M,4,100,Missed,25271,0,0,3,None,0,11079787,DBAC605117862114,1,1,112387,Z2,1,3.54E+11,0
0,6308577I,F1,D4,Basic,29/08/2001,05/09/2001,21/05/1992,24,M,25400,11,150,104400,Female,M,3,90,Missed,40176,48184,1,6,Active,1,81844331,CBAB997490414879,2,0,0,D4,1,3.54E+11,0
0,9054241O,H1,E2,Basic,25/04/2013,05/05/2013,12/06/1977,39,SS,29700,29,190,16720,Female,M,5,110,Up-to-Date,38825,0,0,4,Active,1,50341261,CACD981815776018,2,0,0,E2,1,3.54E+11,0
1,9525046I,H1,N5,Basic,11/11/2005,20/11/2005,15/11/1989,27,SS,18100,39,180,86040,Female,M,4,100,Due,35651,0,1,4,Active,0,87964506,ACDB503194131091,4,0,194448,N5,1,3.54E+11,1
1,7857550FL,F1,M3,Basic,06/07/2004,20/07/2004,03/04/1976,40,SS,5000,25,200,109200,Male,S,4,80,Up-to-Date,35709,0,0,7,Active,0,209922,DDDA379518476663,3,0,0,M3,1,3.54E+11,0
1,0031168N,F1,E3,Basic,23/04/2003,03/05/2003,25/07/1985,31,M,6900,46,160,97280,Male,M,4,100,Up-to-Date,43605,0,1,6,Active,0,73375678,ACBA313713215549,3,0,0,E3,1,3.54E+11,0
0,5229923J,H2,P2,Basic,30/08/2008,14/09/2008,23/04/1972,44,SS,33600,14,150,49650,Male,D,4,80,Up-to-Date,39588,0,0,2,Active,0,70775681,ACBC576059802984,1,1,96737,P2,1,3.54E+11,0
0,9528723F,F1,I3,Supplement,22/03/2002,26/03/2002,21/02/1955,61,S,44600,10,110,73150,Female,M,4,100,Due,38927,0,1,5,None,0,72769366,CABC293633776303,2,0,0,I3,1,3.54E+11,1
1,1862687U,F1,O1,Supplement,07/10/2001,13/10/2001,08/04/1969,47,SS,12300,39,190,131290,Male,M,5,110,Missed,48354,0,0,3,Active,0,92402525,DAAD970938445618,3,0,108770,O1,1,3.54E+11,0
1,4378017S,F1,B3,Supplement,12/08/2010,21/08/2010,29/05/1968,48,M,7500,41,200,46000,Male,S,4,80,Up-to-Date,31799,0,1,7,Active,0,19660892,ACBB173752029707,2,0,141131,B3,1,3.54E+11,0
1,6701706L,F1,Q5,Basic,20/11/1998,06/12/1998,12/11/1994,22,M,7200,14,160,134400,Male,D,3,70,Due,42798,0,0,5,Active,0,27653515,CCCA568388527211,2,0,0,Q5,1,3.54E+11,0
0,0371834R,F1,V1,Basic,17/09/2009,21/09/2009,19/06/1996,20,SS,36600,15,150,41700,Female,D,2,60,Due,40715,0,0,5,Active,0,83711995,AAAC960563250782,2,0,174903,V1,1,3.54E+11,0
1,6193341M,F1,Q3,Basic,16/02/2003,21/02/2003,04/02/1996,20,SS,3900,23,170,105060,Female,D,2,60,Due,18339,0,1,4,None,0,97503270,CBCA003113184978,2,0,135252,Q3,1,3.54E+11,0
0,7415885N,F1,P3,Urgent,16/08/2012,29/08/2012,21/10/1989,27,SS,30900,9,160,20000,Male,S,3,70,Due,25251,0,1,7,None,0,34364238,ACBC716879449301,1,0,180997,P3,1,3.54E+11,0
0,3204855J,F1,X4,Basic,04/03/2008,18/03/2008,19/12/1976,40,S,40200,21,120,42480,Male,M,4,100,Missed,22050,0,1,4,Active,0,73579876,CBBB635239944250,3,0,0,X4,1,3.54E+11,0
0,3085212E,F1,F2,Basic,07/08/2011,15/08/2011,30/06/1956,60,M,21900,29,210,37590,Female,M,2,80,Up-to-Date,21182,0,1,7,Active,0,34059943,BCBC318278619180,4,0,0,F2,1,3.54E+11,1
1,0033125A,F1,C1,Supplement,25/04/2010,28/04/2010,09/10/1993,23,S,16700,35,100,24500,Female,D,3,70,Missed,40895,0,1,6,None,0,99955168,ACCD963301983156,4,0,135736,C1,1,3.54E+11,0
1,7266234N,F1,A3,Basic,09/06/2013,15/06/2013,05/11/1943,73,M,4500,25,210,17430,Male,D,4,80,Due,33109,0,0,3,Active,1,5447150,DBBB142725369214,2,0,125587,A3,1,3.54E+11,0
1,0365914F,F1,J3,Supplement,25/12/2009,01/01/2010,02/07/1971,45,SS,16600,2,200,52200,Female,S,6,100,Due,36559,0,1,5,Active,0,55133449,DDBA297007010188,3,0,0,J3,1,3.54E+11,0
1,5326876L,F1,X1,Basic,05/04/2012,11/04/2012,14/08/1964,52,SS,22500,44,140,20020,Male,S,4,80,Missed,28448,0,0,3,Active,0,31744257,CCAA840102702524,3,0,141378,X1,1,3.54E+11,0
0,7642769Y,H1,Z3,Urgent,20/12/2013,27/12/2013,08/07/1975,41,M,16200,17,160,9120,Female,S,2,60,Up-to-Date,49344,0,0,6,Active,0,38862545,CBCA738262643129,2,0,159548,Z3,1,3.54E+11,0
0,1066904A,F1,P4,Basic,29/01/2012,31/01/2012,27/01/1974,42,P,52000,4,90,13680,Male,S,2,60,Due,49109,37426,1,4,Active,1,77838750,BCDB456828926078,4,0,0,P4,1,3.54E+11,0
0,6125147J,G1,J3,Basic,28/03/2002,11/04/2002,08/09/1975,41,S,38200,19,80,53040,Female,D,3,70,Due,46884,0,0,10,None,0,32067474,ACDD152431351281,2,0,162123,J3,1,3.54E+11,0
0,5946119P,H1,P4,Basic,02/10/2001,11/10/2001,05/02/1969,47,M,22900,26,200,138200,Female,D,3,70,Missed,13060,0,1,6,Active,0,31086689,CCDA295680462480,4,1,0,O2,1,3.54E+11,0
